FrameSeq,X,Y,Distance,Angle,X_dbl,Y_dbl
4063,65,48,1.554000,-0.067495,1.550462,-0.104808
4063,65,49,1.550000,-0.061359,1.547083,-0.095047
4063,65,49,1.550000,-0.055223,1.547637,-0.085553
4063,65,49,1.550000,-0.049087,1.548133,-0.076055
4063,65,49,1.547000,-0.042951,1.545573,-0.066425
4063,65,49,1.543000,-0.036815,1.541954,-0.056793
4063,65,49,1.539000,-0.030680,1.538276,-0.047208
4063,65,49,1.541000,-0.024544,1.540536,-0.037818
4063,65,49,1.541000,-0.018408,1.540739,-0.028365
4063,65,49,1.541000,-0.012272,1.540884,-0.018910
4063,65,49,1.541000,-0.006136,1.540971,-0.009455
4063,65,50,1.541000,0.000000,1.541000,0.000000
4063,65,50,1.541000,0.006136,1.540971,0.009455
4063,65,50,1.536000,0.012272,1.535884,0.018849
4063,65,50,1.536000,0.018408,1.535740,0.028273
4063,65,50,1.541000,0.024544,1.540536,0.037818
4063,65,50,1.538000,0.030680,1.537276,0.047178
4063,65,50,1.540000,0.036816,1.538956,0.056683
4063,65,50,1.541000,0.042952,1.539579,0.066168
4063,65,50,1.540000,0.049087,1.538145,0.075564
4063,65,50,1.540000,0.055223,1.537652,0.085001
4063,65,50,1.542000,0.061359,1.539098,0.094557
4063,65,51,1.544000,0.067495,1.540484,0.104134
4063,65,51,1.544000,0.073631,1.539816,0.113584
4063,65,51,1.544000,0.079767,1.539091,0.123030
4063,65,51,1.544000,0.085903,1.538307,0.132471
4063,65,51,1.542000,0.092039,1.535473,0.141724
4063,65,51,1.542000,0.098175,1.534575,0.151143
4063,65,51,1.539000,0.104311,1.530635,0.160243
4063,65,51,1.539000,0.110447,1.529623,0.169632
4063,65,51,1.539000,0.116583,1.528553,0.179014
4063,65,51,1.539000,0.122719,1.527426,0.188390
4063,65,51,1.539000,0.128854,1.526241,0.197759
4063,65,52,1.551000,0.134990,1.536890,0.208735
4063,65,52,1.547000,0.141126,1.531620,0.217598
4063,65,52,1.549000,0.147262,1.532234,0.227286
4063,65,52,1.551000,0.153398,1.532787,0.236989
4063,65,52,1.549000,0.159534,1.529330,0.246071
4063,65,52,1.549000,0.165670,1.527791,0.255451
4063,65,52,1.552000,0.171806,1.529151,0.265333
4063,65,52,1.552000,0.177942,1.527494,0.274711
4063,65,52,1.552000,0.184078,1.525780,0.284078
4063,65,52,1.552000,0.190214,1.524008,0.293435
4063,65,53,1.559000,0.196350,1.529044,0.304146
4063,65,53,1.559000,0.202486,1.527149,0.313522
4063,65,53,1.559000,0.208621,1.525197,0.322887
4063,65,53,1.559000,0.214757,1.523187,0.332239
4063,65,53,1.561000,0.220893,1.523071,0.342017
4063,65,53,1.568000,0.227029,1.527764,0.352932
4063,65,53,1.567000,0.233165,1.524597,0.362068
4063,65,53,1.568000,0.239301,1.523318,0.371653
4063,65,53,1.568000,0.245437,1.521009,0.380993
4063,65,53,1.571000,0.251573,1.521548,0.391065
4063,65,54,1.586000,0.257709,1.533625,0.404217
4063,65,54,1.586000,0.263845,1.531116,0.413620
4063,65,54,1.586000,0.269981,1.528549,0.423007
4063,65,54,1.587000,0.276117,1.526887,0.432650
4063,65,54,1.587000,0.282253,1.524203,0.442011
4063,65,54,1.587000,0.288388,1.521462,0.451355
4063,65,54,1.590000,0.294524,1.521535,0.461553
4063,65,54,1.597000,0.300660,1.525360,0.472953
4063,65,54,1.601000,0.306796,1.526243,0.483512
4063,65,54,1.604000,0.312932,1.526102,0.493791
4063,65,55,1.604000,0.319068,1.523043,0.503146
4064,65,44,1.641000,-0.319068,1.558176,-0.514752
4064,65,44,1.628000,-0.312932,1.548936,-0.501179
4064,65,45,1.628000,-0.306796,1.551982,-0.491666
4064,65,45,1.627000,-0.300660,1.554015,-0.481837
4064,65,45,1.628000,-0.294524,1.557899,-0.472583
4064,65,45,1.627000,-0.288388,1.559811,-0.462731
4064,65,45,1.623000,-0.282252,1.558779,-0.452037
4064,65,45,1.621000,-0.276116,1.559599,-0.441919
4064,65,45,1.615000,-0.269981,1.556498,-0.430741
4064,65,45,1.615000,-0.263845,1.559112,-0.421182
4064,65,45,1.615000,-0.257709,1.561667,-0.411608
4064,65,45,1.614000,-0.251573,1.563195,-0.401769
4064,65,46,1.604000,-0.245437,1.555930,-0.389740
4064,65,46,1.593000,-0.239301,1.547606,-0.377579
4064,65,46,1.595000,-0.233165,1.551839,-0.368538
4064,65,46,1.588000,-0.227029,1.547251,-0.357433
4064,65,46,1.587000,-0.220893,1.548439,-0.347714
4064,65,46,1.580000,-0.214757,1.543705,-0.336714
4064,65,46,1.580000,-0.208621,1.545742,-0.327236
4064,65,46,1.571000,-0.202485,1.538904,-0.315935
4064,65,46,1.571000,-0.196349,1.540814,-0.306487
4064,65,47,1.578000,-0.190214,1.549539,-0.298350
4064,65,47,1.578000,-0.184078,1.551340,-0.288837
4064,65,47,1.576000,-0.177942,1.551115,-0.278959
4064,65,47,1.576000,-0.171806,1.552798,-0.269436
4064,65,47,1.576000,-0.165670,1.554422,-0.259903
4064,65,47,1.574000,-0.159534,1.554012,-0.250043
4064,65,47,1.569000,-0.153398,1.550576,-0.239739
4064,65,47,1.568000,-0.147262,1.551029,-0.230073
4064,65,47,1.572000,-0.141126,1.556372,-0.221115
4064,65,47,1.572000,-0.134990,1.557699,-0.211561
4064,65,47,1.572000,-0.128854,1.558968,-0.201999
4064,65,48,1.573000,-0.122718,1.561170,-0.192552
4064,65,48,1.573000,-0.116582,1.562322,-0.182969
4064,65,48,1.573000,-0.110447,1.563416,-0.173379
4064,65,48,1.560000,-0.104311,1.551521,-0.162430
4064,65,48,1.552000,-0.098175,1.544527,-0.152123
4064,65,48,1.552000,-0.092039,1.545431,-0.142643
4064,65,48,1.548000,-0.085903,1.542292,-0.132814
4064,65,48,1.552000,-0.079767,1.547065,-0.123667
4064,65,48,1.552000,-0.073631,1.547795,-0.114172
4064,65,48,1.555000,-0.067495,1.551459,-0.104875
4064,65,49,1.555000,-0.061359,1.552074,-0.095354
4064,65,49,1.555000,-0.055223,1.552629,-0.085829
4064,65,49,1.554000,-0.049087,1.552128,-0.076251
4064,65,49,1.554000,-0.042951,1.552567,-0.066726
4064,65,49,1.554000,-0.036815,1.552947,-0.057198
4064,65,49,1.547000,-0.030680,1.546272,-0.047454
4064,65,49,1.547000,-0.024544,1.546534,-0.037965
4064,65,49,1.547000,-0.018408,1.546738,-0.028475
4064,65,49,1.547000,-0.012272,1.546884,-0.018984
4064,65,49,1.545000,-0.006136,1.544971,-0.009480
4064,65,50,1.544000,0.000000,1.544000,0.000000
4064,65,50,1.540000,0.006136,1.539971,0.009449
4064,65,50,1.540000,0.012272,1.539884,0.018898
4064,65,50,1.539000,0.018408,1.538739,0.028328
4064,65,50,1.539000,0.024544,1.538537,0.037769
4064,65,50,1.537000,0.030680,1.536277,0.047147
4064,65,50,1.537000,0.036816,1.535958,0.056573
4064,65,50,1.536000,0.042952,1.534583,0.065953
4064,65,50,1.537000,0.049087,1.535149,0.075417
4064,65,50,1.537000,0.055223,1.534657,0.084835
4064,65,50,1.539000,0.061359,1.536104,0.094373
4064,65,51,1.542000,0.067495,1.538489,0.103999
4064,65,51,1.542000,0.073631,1.537822,0.113437
4064,65,51,1.542000,0.079767,1.537097,0.122870
4064,65,51,1.542000,0.085903,1.536314,0.132300
4064,65,51,1.546000,0.092039,1.539456,0.142091
4064,65,51,1.547000,0.098175,1.539551,0.151633
4064,65,51,1.547000,0.104311,1.538591,0.161076
4064,65,51,1.546000,0.110447,1.536580,0.170404
4064,65,51,1.546000,0.116583,1.535506,0.179829
4064,65,51,1.545000,0.122719,1.533381,0.189125
4064,65,51,1.545000,0.128854,1.532192,0.198530
4064,65,52,1.545000,0.134990,1.530945,0.207927
4064,65,52,1.555000,0.141126,1.539540,0.218724
4064,65,52,1.555000,0.147262,1.538169,0.228166
4064,65,52,1.558000,0.153398,1.539705,0.238058
4064,65,52,1.555000,0.159534,1.535254,0.247025
4064,65,52,1.558000,0.165670,1.536668,0.256935
4064,65,52,1.558000,0.171806,1.535063,0.266359
4064,65,52,1.570000,0.177942,1.545210,0.277897
4064,65,52,1.562000,0.184078,1.535611,0.285908
4064,65,52,1.562000,0.190214,1.533828,0.295325
4064,65,53,1.562000,0.196350,1.531987,0.304731
4064,65,53,1.562000,0.202486,1.530088,0.314126
4064,65,53,1.562000,0.208621,1.528132,0.323508
4064,65,53,1.565000,0.214757,1.529049,0.333518
4064,65,53,1.565000,0.220893,1.526974,0.342894
4064,65,53,1.565000,0.227029,1.524841,0.352256
4064,65,53,1.574000,0.233165,1.531407,0.363686
4064,65,53,1.565000,0.239301,1.520404,0.370942
4064,65,53,1.577000,0.245437,1.529739,0.383180
4064,65,53,1.577000,0.251573,1.527359,0.392559
4064,65,54,1.584000,0.257709,1.531691,0.403707
4064,65,54,1.581000,0.263845,1.526289,0.412316
4064,65,54,1.584000,0.269981,1.526621,0.422473
4064,65,54,1.584000,0.276117,1.524000,0.431832
4064,65,54,1.587000,0.282253,1.524203,0.442011
4064,65,54,1.587000,0.288388,1.521462,0.451355
4064,65,54,1.588000,0.294524,1.519621,0.460972
4064,65,54,1.588000,0.300660,1.516764,0.470288
4064,65,54,1.594000,0.306796,1.519570,0.481398
4064,65,54,1.595000,0.312932,1.517539,0.491020
4064,65,55,1.602000,0.319068,1.521144,0.502518
4066,65,44,1.631000,-0.319068,1.548681,-0.511615
4066,65,44,1.628000,-0.312932,1.548936,-0.501179
4066,65,45,1.627000,-0.306796,1.551029,-0.491364
4066,65,45,1.622000,-0.300660,1.549239,-0.480357
4066,65,45,1.620000,-0.294524,1.550243,-0.470261
4066,65,45,1.615000,-0.288388,1.548306,-0.459318
4066,65,45,1.619000,-0.282252,1.554937,-0.450923
4066,65,45,1.617000,-0.276116,1.555750,-0.440829
4066,65,45,1.615000,-0.269981,1.556498,-0.430741
4066,65,45,1.612000,-0.263845,1.556216,-0.420400
4066,65,45,1.612000,-0.257709,1.558766,-0.410843
4066,65,46,1.605000,-0.251573,1.554478,-0.399529
4066,65,46,1.600000,-0.245437,1.552050,-0.388768
4066,65,46,1.595000,-0.239301,1.549549,-0.378053
4066,65,46,1.592000,-0.233165,1.548920,-0.367844
4066,65,46,1.592000,-0.227029,1.551148,-0.358334
4066,65,46,1.592000,-0.220893,1.553318,-0.348809
4066,65,46,1.575000,-0.214757,1.538819,-0.335649
4066,65,46,1.575000,-0.208621,1.540850,-0.326200
4066,65,46,1.575000,-0.202485,1.542822,-0.316740
4066,65,46,1.575000,-0.196349,1.544737,-0.307267
4066,65,47,1.575000,-0.190214,1.546593,-0.297783
4066,65,47,1.573000,-0.184078,1.546425,-0.287922
4066,65,47,1.568000,-0.177942,1.543241,-0.277543
4066,65,47,1.568000,-0.171806,1.544915,-0.268068
4066,65,47,1.568000,-0.165670,1.546531,-0.258584
4066,65,47,1.571000,-0.159534,1.551051,-0.249566
4066,65,47,1.571000,-0.153398,1.552553,-0.240044
4066,65,47,1.571000,-0.147262,1.553996,-0.230513
4066,65,47,1.571000,-0.141126,1.555381,-0.220974
4066,65,47,1.569000,-0.134990,1.554726,-0.211157
4066,65,47,1.566000,-0.128854,1.553017,-0.201228
4066,65,48,1.563000,-0.122718,1.551245,-0.191328
4066,65,48,1.556000,-0.116582,1.545438,-0.180992
4066,65,48,1.556000,-0.110447,1.546519,-0.171506
4066,65,48,1.556000,-0.104311,1.547542,-0.162013
4066,65,48,1.551000,-0.098175,1.543532,-0.152024
4066,65,48,1.551000,-0.092039,1.544435,-0.142551
4066,65,48,1.551000,-0.085903,1.545281,-0.133072
4066,65,48,1.551000,-0.079767,1.546068,-0.123587
4066,65,48,1.550000,-0.073631,1.545800,-0.114025
4066,65,48,1.545000,-0.067495,1.541482,-0.104201
4066,65,49,1.545000,-0.061359,1.542092,-0.094740
4066,65,49,1.545000,-0.055223,1.542645,-0.085277
4066,65,49,1.550000,-0.049087,1.548133,-0.076055
4066,65,49,1.550000,-0.042951,1.548570,-0.066554
4066,65,49,1.550000,-0.036815,1.548950,-0.057051
4066,65,49,1.542000,-0.030680,1.541274,-0.047300
4066,65,49,1.542000,-0.024544,1.541536,-0.037842
4066,65,49,1.542000,-0.018408,1.541739,-0.028383
4066,65,49,1.542000,-0.012272,1.541884,-0.018923
4066,65,49,1.542000,-0.006136,1.541971,-0.009461
4066,65,50,1.542000,0.000000,1.542000,0.000000
4066,65,50,1.541000,0.006136,1.540971,0.009455
4066,65,50,1.541000,0.012272,1.540884,0.018911
4066,65,50,1.541000,0.018408,1.540739,0.028365
4066,65,50,1.548000,0.024544,1.547534,0.037990
4066,65,50,1.548000,0.030680,1.547272,0.047485
4066,65,50,1.548000,0.036816,1.546951,0.056978
4066,65,50,1.541000,0.042952,1.539579,0.066168
4066,65,50,1.539000,0.049087,1.537146,0.075515
4066,65,50,1.539000,0.055223,1.536654,0.084946
4066,65,50,1.541000,0.061359,1.538100,0.094495
4066,65,51,1.543000,0.067495,1.539487,0.104066
4066,65,51,1.543000,0.073631,1.538819,0.113510
4066,65,51,1.545000,0.079767,1.540087,0.123109
4066,65,51,1.546000,0.085903,1.540299,0.132643
4066,65,51,1.546000,0.092039,1.539456,0.142091
4066,65,51,1.547000,0.098175,1.539551,0.151633
4066,65,51,1.546000,0.104311,1.537597,0.160972
4066,65,51,1.547000,0.110447,1.537574,0.170514
4066,65,51,1.550000,0.116583,1.539478,0.180294
4066,65,51,1.555000,0.122719,1.543306,0.190349
4066,65,52,1.558000,0.128854,1.545084,0.200200
4066,65,52,1.558000,0.134990,1.543826,0.209677
4066,65,52,1.558000,0.141126,1.542511,0.219146
4066,65,52,1.559000,0.147262,1.542126,0.228753
4066,65,52,1.559000,0.153398,1.540694,0.238211
4066,65,52,1.556000,0.159534,1.536241,0.247183
4066,65,52,1.556000,0.165670,1.534695,0.256605
4066,65,52,1.556000,0.171806,1.533092,0.266017
4066,65,52,1.550000,0.177942,1.525526,0.274357
4066,65,52,1.550000,0.184078,1.523813,0.283712
4066,65,52,1.550000,0.190214,1.522044,0.293057
4066,65,53,1.553000,0.196350,1.523159,0.302975
4066,65,53,1.554000,0.202486,1.522251,0.312517
4066,65,53,1.559000,0.208621,1.525197,0.322887
4066,65,53,1.566000,0.214757,1.530026,0.333731
4066,65,53,1.567000,0.220893,1.528925,0.343332
4066,65,53,1.571000,0.227029,1.530687,0.353607
4066,65,53,1.571000,0.233165,1.528489,0.362992
4066,65,53,1.573000,0.239301,1.528176,0.372838
4066,65,53,1.578000,0.245437,1.530709,0.383423
4066,65,53,1.574000,0.251573,1.524454,0.391812
4066,65,54,1.574000,0.257709,1.522021,0.401159
4066,65,54,1.575000,0.263845,1.520496,0.410751
4066,65,54,1.575000,0.269981,1.517947,0.420073
4066,65,54,1.574000,0.276117,1.514379,0.429106
4066,65,54,1.575000,0.282253,1.512678,0.438669
4066,65,54,1.580000,0.288388,1.514752,0.449364
4066,65,54,1.583000,0.294524,1.514836,0.459521
4066,65,54,1.583000,0.300660,1.511988,0.468807
4066,65,54,1.589000,0.306796,1.514803,0.479888
4066,65,54,1.593000,0.312932,1.515636,0.490405
4066,65,55,1.606000,0.319068,1.524942,0.503773
4067,65,44,1.638000,-0.319068,1.555327,-0.513811
4067,65,44,1.625000,-0.312932,1.546082,-0.500256
4067,65,45,1.624000,-0.306796,1.548169,-0.490458
4067,65,45,1.624000,-0.300660,1.551149,-0.480949
4067,65,45,1.622000,-0.294524,1.552157,-0.470842
4067,65,45,1.621000,-0.288388,1.554058,-0.461025
4067,65,45,1.611000,-0.282252,1.547254,-0.448695
4067,65,45,1.611000,-0.276116,1.549978,-0.439193
4067,65,45,1.606000,-0.269981,1.547824,-0.428341
4067,65,45,1.606000,-0.263845,1.550423,-0.418835
4067,65,45,1.606000,-0.257709,1.552964,-0.409314
4067,65,46,1.606000,-0.251573,1.555446,-0.399778
4067,65,46,1.593000,-0.245437,1.545260,-0.387067
4067,65,46,1.591000,-0.239301,1.545663,-0.377104
4067,65,46,1.591000,-0.233165,1.547947,-0.367613
4067,65,46,1.591000,-0.227029,1.550174,-0.358108
4067,65,46,1.583000,-0.220893,1.544536,-0.346837
4067,65,46,1.588000,-0.214757,1.551521,-0.338419
4067,65,46,1.583000,-0.208621,1.548676,-0.327857
4067,65,46,1.583000,-0.202485,1.550659,-0.318349
4067,65,46,1.583000,-0.196349,1.552583,-0.308828
4067,65,47,1.581000,-0.190214,1.552485,-0.298917
4067,65,47,1.578000,-0.184078,1.551340,-0.288837
4067,65,47,1.569000,-0.177942,1.544226,-0.277720
4067,65,47,1.569000,-0.171806,1.545901,-0.268239
4067,65,47,1.569000,-0.165670,1.547517,-0.258749
4067,65,47,1.572000,-0.159534,1.552038,-0.249725
4067,65,47,1.572000,-0.153398,1.553541,-0.240197
4067,65,47,1.574000,-0.147262,1.556964,-0.230954
4067,65,47,1.572000,-0.141126,1.556372,-0.221115
4067,65,47,1.564000,-0.134990,1.549772,-0.210484
4067,65,47,1.561000,-0.128854,1.548059,-0.200585
4067,65,48,1.561000,-0.122718,1.549261,-0.191083
4067,65,48,1.557000,-0.116582,1.546431,-0.181108
4067,65,48,1.555000,-0.110447,1.545525,-0.171395
4067,65,48,1.538000,-0.104311,1.529640,-0.160139
4067,65,48,1.538000,-0.098175,1.530594,-0.150750
4067,65,48,1.537000,-0.092039,1.530494,-0.141264
4067,65,48,1.537000,-0.085903,1.531332,-0.131870
4067,65,48,1.538000,-0.079767,1.533110,-0.122552
4067,65,48,1.534000,-0.073631,1.529844,-0.112848
4067,65,48,1.544000,-0.067495,1.540484,-0.104133
4067,65,49,1.544000,-0.061359,1.541094,-0.094679
4067,65,49,1.544000,-0.055223,1.541646,-0.085221
4067,65,49,1.547000,-0.049087,1.545137,-0.075908
4067,65,49,1.547000,-0.042951,1.545573,-0.066425
4067,65,49,1.544000,-0.036815,1.542954,-0.056830
4067,65,49,1.544000,-0.030680,1.543273,-0.047362
4067,65,49,1.540000,-0.024544,1.539536,-0.037793
4067,65,49,1.540000,-0.018408,1.539739,-0.028346
4067,65,49,1.540000,-0.012272,1.539884,-0.018898
4067,65,49,1.537000,-0.006136,1.536971,-0.009431
4067,65,50,1.540000,0.000000,1.540000,0.000000
4067,65,50,1.537000,0.006136,1.536971,0.009431
4067,65,50,1.542000,0.012272,1.541884,0.018923
4067,65,50,1.537000,0.018408,1.536740,0.028291
4067,65,50,1.542000,0.024544,1.541536,0.037843
4067,65,50,1.542000,0.030680,1.541274,0.047301
4067,65,50,1.546000,0.036816,1.544952,0.056904
4067,65,50,1.546000,0.042952,1.544574,0.066383
4067,65,50,1.547000,0.049087,1.545137,0.075908
4067,65,50,1.546000,0.055223,1.543643,0.085332
4067,65,50,1.546000,0.061359,1.543091,0.094802
4067,65,51,1.545000,0.067495,1.541482,0.104201
4067,65,51,1.545000,0.073631,1.540814,0.113657
4067,65,51,1.543000,0.079767,1.538094,0.122950
4067,65,51,1.545000,0.085903,1.539303,0.132557
4067,65,51,1.543000,0.092039,1.536469,0.141816
4067,65,51,1.550000,0.098175,1.542536,0.151927
4067,65,51,1.543000,0.104311,1.534613,0.160660
4067,65,51,1.543000,0.110447,1.533598,0.170073
4067,65,51,1.543000,0.116583,1.532526,0.179480
4067,65,51,1.549000,0.122719,1.537351,0.189614
4067,65,51,1.549000,0.128854,1.536158,0.199044
4067,65,52,1.550000,0.134990,1.535899,0.208600
4067,65,52,1.550000,0.141126,1.534590,0.218020
4067,65,52,1.550000,0.147262,1.533224,0.227432
4067,65,52,1.550000,0.153398,1.531799,0.236836
4067,65,52,1.552000,0.159534,1.532292,0.246548
4067,65,52,1.546000,0.165670,1.524832,0.254956
4067,65,52,1.551000,0.171806,1.528166,0.265162
4067,65,52,1.546000,0.177942,1.521589,0.273649
4067,65,52,1.551000,0.184078,1.524797,0.283895
4067,65,52,1.551000,0.190214,1.523026,0.293246
4067,65,53,1.552000,0.196350,1.522179,0.302780
4067,65,53,1.556000,0.202486,1.524211,0.312919
4067,65,53,1.556000,0.208621,1.522262,0.322265
4067,65,53,1.556000,0.214757,1.520256,0.331600
4067,65,53,1.556000,0.220893,1.518192,0.340922
4067,65,53,1.563000,0.227029,1.522892,0.351806
4067,65,53,1.572000,0.233165,1.529462,0.363223
4067,65,53,1.578000,0.239301,1.533033,0.374023
4067,65,53,1.572000,0.245437,1.524889,0.381965
4067,65,53,1.570000,0.251573,1.520580,0.390816
4067,65,54,1.572000,0.257709,1.520087,0.400649
4067,65,54,1.580000,0.263845,1.525323,0.412055
4067,65,54,1.580000,0.269981,1.522766,0.421406
4067,65,54,1.580000,0.276117,1.520152,0.430742
4067,65,54,1.584000,0.282253,1.521322,0.441175
4067,65,54,1.584000,0.288388,1.518586,0.450502
4067,65,54,1.591000,0.294524,1.522492,0.461843
4067,65,54,1.591000,0.300660,1.519630,0.471176
4067,65,54,1.591000,0.306796,1.516710,0.480492
4067,65,54,1.592000,0.312932,1.514685,0.490097
4067,65,55,1.599000,0.319068,1.518296,0.501577
4069,65,44,1.639000,-0.319068,1.556277,-0.514124
4069,65,44,1.639000,-0.312932,1.559402,-0.504565
4069,65,45,1.639000,-0.306796,1.562469,-0.494988
4069,65,45,1.632000,-0.300660,1.558790,-0.483318
4069,65,45,1.622000,-0.294524,1.552157,-0.470842
4069,65,45,1.615000,-0.288388,1.548306,-0.459318
4069,65,45,1.614000,-0.282252,1.550135,-0.449531
4069,65,45,1.610000,-0.276116,1.549015,-0.438920
4069,65,45,1.609000,-0.269981,1.550716,-0.429141
4069,65,45,1.610000,-0.263845,1.554285,-0.419878
4069,65,45,1.610000,-0.257709,1.556832,-0.410334
4069,65,46,1.592000,-0.251573,1.541887,-0.396293
4069,65,46,1.592000,-0.245437,1.544290,-0.386824
4069,65,46,1.595000,-0.239301,1.549549,-0.378053
4069,65,46,1.592000,-0.233165,1.548920,-0.367844
4069,65,46,1.588000,-0.227029,1.547251,-0.357433
4069,65,46,1.588000,-0.220893,1.549415,-0.347933
4069,65,46,1.583000,-0.214757,1.546636,-0.337354
4069,65,46,1.578000,-0.208621,1.543785,-0.326822
4069,65,46,1.574000,-0.202485,1.541843,-0.316539
4069,65,46,1.572000,-0.196349,1.541795,-0.306682
4069,65,47,1.574000,-0.190214,1.545611,-0.297594
4069,65,47,1.578000,-0.184078,1.551340,-0.288837
4069,65,47,1.571000,-0.177942,1.546194,-0.278074
4069,65,47,1.574000,-0.171806,1.550827,-0.269094
4069,65,47,1.579000,-0.165670,1.557380,-0.260398
4069,65,47,1.574000,-0.159534,1.554012,-0.250043
4069,65,47,1.557000,-0.153398,1.538717,-0.237905
4069,65,47,1.564000,-0.147262,1.547072,-0.229486
4069,65,47,1.557000,-0.141126,1.541521,-0.219005
4069,65,47,1.557000,-0.134990,1.542835,-0.209542
4069,65,47,1.558000,-0.128854,1.545084,-0.200200
4069,65,48,1.558000,-0.122718,1.546283,-0.190716
4069,65,48,1.557000,-0.116582,1.546431,-0.181108
4069,65,48,1.555000,-0.110447,1.545525,-0.171395
4069,65,48,1.551000,-0.104311,1.542570,-0.161493
4069,65,48,1.549000,-0.098175,1.541541,-0.151828
4069,65,48,1.546000,-0.092039,1.539456,-0.142091
4069,65,48,1.549000,-0.085903,1.543288,-0.132900
4069,65,48,1.546000,-0.079767,1.541084,-0.123189
4069,65,48,1.546000,-0.073631,1.541811,-0.113731
4069,65,48,1.551000,-0.067495,1.547468,-0.104605
4069,65,49,1.551000,-0.061359,1.548081,-0.095108
4069,65,49,1.554000,-0.055223,1.551631,-0.085773
4069,65,49,1.554000,-0.049087,1.552128,-0.076251
4069,65,49,1.553000,-0.042951,1.551568,-0.066683
4069,65,49,1.553000,-0.036815,1.551948,-0.057162
4069,65,49,1.553000,-0.030680,1.552269,-0.047638
4069,65,49,1.551000,-0.024544,1.550533,-0.038063
4069,65,49,1.550000,-0.018408,1.549737,-0.028530
4069,65,49,1.545000,-0.012272,1.544884,-0.018959
4069,65,49,1.538000,-0.006136,1.537971,-0.009437
4069,65,50,1.538000,0.000000,1.538000,0.000000
4069,65,50,1.538000,0.006136,1.537971,0.009437
4069,65,50,1.538000,0.012272,1.537884,0.018874
4069,65,50,1.538000,0.018408,1.537739,0.028310
4069,65,50,1.542000,0.024544,1.541536,0.037843
4069,65,50,1.549000,0.030680,1.548271,0.047515
4069,65,50,1.542000,0.036816,1.540955,0.056757
4069,65,50,1.549000,0.042952,1.547571,0.066511
4069,65,50,1.544000,0.049087,1.542140,0.075761
4069,65,50,1.544000,0.055223,1.541646,0.085222
4069,65,50,1.543000,0.061359,1.540096,0.094618
4069,65,51,1.544000,0.067495,1.540484,0.104134
4069,65,51,1.544000,0.073631,1.539816,0.113584
4069,65,51,1.543000,0.079767,1.538094,0.122950
4069,65,51,1.546000,0.085903,1.540299,0.132643
4069,65,51,1.548000,0.092039,1.541448,0.142275
4069,65,51,1.557000,0.098175,1.549503,0.152613
4069,65,51,1.557000,0.104311,1.548537,0.162117
4069,65,51,1.557000,0.110447,1.547513,0.171616
4069,65,51,1.554000,0.116583,1.543451,0.180759
4069,65,51,1.549000,0.122719,1.537351,0.189614
4069,65,51,1.549000,0.128854,1.536158,0.199044
4069,65,52,1.554000,0.134990,1.539863,0.209139
4069,65,52,1.555000,0.141126,1.539540,0.218724
4069,65,52,1.557000,0.147262,1.540148,0.228459
4069,65,52,1.558000,0.153398,1.539705,0.238058
4069,65,52,1.557000,0.159534,1.537228,0.247342
4069,65,52,1.557000,0.165670,1.535682,0.256770
4069,65,52,1.560000,0.171806,1.537033,0.266701
4069,65,52,1.556000,0.177942,1.531431,0.275419
4069,65,52,1.556000,0.184078,1.529712,0.284810
4069,65,52,1.556000,0.190214,1.527936,0.294191
4069,65,53,1.556000,0.196350,1.526102,0.303561
4069,65,53,1.556000,0.202486,1.524211,0.312919
4069,65,53,1.563000,0.208621,1.529110,0.323715
4069,65,53,1.563000,0.214757,1.527095,0.333092
4069,65,53,1.563000,0.220893,1.525022,0.342455
4069,65,53,1.563000,0.227029,1.522892,0.351806
4069,65,53,1.565000,0.233165,1.522651,0.361606
4069,65,53,1.569000,0.239301,1.524290,0.371890
4069,65,53,1.565000,0.245437,1.518099,0.380264
4069,65,53,1.570000,0.251573,1.520580,0.390816
4069,65,54,1.575000,0.257709,1.522988,0.401414
4069,65,54,1.575000,0.263845,1.520496,0.410751
4069,65,54,1.578000,0.269981,1.520839,0.420873
4069,65,54,1.584000,0.276117,1.524000,0.431832
4069,65,54,1.592000,0.282253,1.529005,0.443403
4069,65,54,1.584000,0.288388,1.518586,0.450502
4069,65,54,1.582000,0.294524,1.513880,0.459230
4069,65,54,1.592000,0.300660,1.520585,0.471472
4069,65,54,1.592000,0.306796,1.517663,0.480794
4069,65,54,1.593000,0.312932,1.515636,0.490405
4069,65,55,1.595000,0.319068,1.514497,0.500322
4070,65,44,1.635000,-0.319068,1.552479,-0.512870
4070,65,44,1.632000,-0.312932,1.552742,-0.502411
4070,65,45,1.633000,-0.306796,1.556749,-0.493176
4070,65,45,1.633000,-0.300660,1.559746,-0.483614
4070,65,45,1.621000,-0.294524,1.551200,-0.470551
4070,65,45,1.615000,-0.288388,1.548306,-0.459318
4070,65,45,1.610000,-0.282252,1.546293,-0.448417
4070,65,45,1.610000,-0.276116,1.549015,-0.438920
4070,65,45,1.610000,-0.269981,1.551680,-0.429407
4070,65,45,1.609000,-0.263845,1.553320,-0.419618
4070,65,45,1.609000,-0.257709,1.555865,-0.410079
4070,65,46,1.605000,-0.251573,1.554478,-0.399529
4070,65,46,1.600000,-0.245437,1.552050,-0.388768
4070,65,46,1.600000,-0.239301,1.554406,-0.379238
4070,65,46,1.600000,-0.233165,1.556704,-0.369693
