FrameSeq,X,Y,Distance,Angle,X_dbl,Y_dbl
15799,75,49,2.530000,-0.018408,2.529571,-0.046569
15799,75,49,2.529000,-0.012272,2.528810,-0.031035
15799,75,49,2.529000,-0.006136,2.528952,-0.015518
15799,75,50,2.523000,0.000000,2.523000,0.000000
15799,75,50,2.523000,0.006136,2.522953,0.015481
15799,75,50,2.523000,0.012272,2.522810,0.030961
15799,75,50,2.532000,0.018408,2.531571,0.046606
15799,75,50,2.532000,0.024544,2.531237,0.062139
15799,75,50,2.533000,0.030680,2.531808,0.077699
15799,75,50,2.535000,0.036816,2.533282,0.093306
15799,75,51,2.537000,0.042952,2.534660,0.108935
15799,75,51,2.537000,0.049087,2.533944,0.124485
15799,75,51,2.539000,0.055223,2.535130,0.140141
15799,75,51,2.539000,0.061359,2.534222,0.155694
15799,75,51,2.539000,0.067495,2.533219,0.171240
15799,75,51,2.536000,0.073631,2.529129,0.186560
15799,75,52,2.539000,0.079767,2.530927,0.202314
15799,75,52,2.539000,0.085903,2.529638,0.217840
15799,75,52,2.539000,0.092039,2.528253,0.233357
15799,75,52,2.539000,0.098175,2.526774,0.248866
15799,75,52,2.541000,0.104311,2.527188,0.264573
15799,75,52,2.544000,0.110447,2.528499,0.280405
15799,75,52,2.550000,0.116583,2.532690,0.296613
15799,75,53,2.556000,0.122719,2.536778,0.312882
15799,75,53,2.556000,0.128854,2.534810,0.328441
15799,75,53,2.560000,0.134990,2.536711,0.344527
15799,75,53,2.573000,0.141126,2.547420,0.361914
15799,75,53,2.573000,0.147262,2.545151,0.377538
15799,75,53,2.577000,0.153398,2.546740,0.393758
15799,75,54,2.578000,0.159534,2.545263,0.409536
15799,75,54,2.583000,0.165670,2.547634,0.425971
15799,75,54,2.587000,0.171806,2.548913,0.442279
15799,75,54,2.587000,0.177942,2.546151,0.457910
15799,75,54,2.584000,0.184078,2.540345,0.472975
15799,75,54,2.591000,0.190214,2.544268,0.489877
15799,75,55,2.591000,0.196350,2.541215,0.505479
15800,75,44,2.618000,-0.196349,2.567696,-0.510746
15800,75,45,2.610000,-0.190214,2.562926,-0.493469
15800,75,45,2.610000,-0.184078,2.565905,-0.477734
15800,75,45,2.609000,-0.177942,2.567804,-0.461804
15800,75,45,2.609000,-0.171806,2.570589,-0.446039
15800,75,45,2.609000,-0.165670,2.573278,-0.430258
15800,75,45,2.609000,-0.159534,2.575869,-0.414461
15800,75,46,2.597000,-0.153398,2.566505,-0.396814
15800,75,46,2.592000,-0.147262,2.563946,-0.380325
15800,75,46,2.591000,-0.141126,2.565241,-0.364445
15800,75,46,2.591000,-0.134990,2.567429,-0.348698
15800,75,46,2.574000,-0.128854,2.552661,-0.330754
15800,75,46,2.574000,-0.122718,2.554642,-0.315085
15800,75,47,2.574000,-0.116582,2.556527,-0.299404
15800,75,47,2.572000,-0.110447,2.556329,-0.283491
15800,75,47,2.565000,-0.104311,2.551058,-0.267072
15800,75,47,2.564000,-0.098175,2.551654,-0.251316
15800,75,47,2.562000,-0.092039,2.551156,-0.235471
15800,75,47,2.554000,-0.085903,2.544582,-0.219126
15800,75,47,2.545000,-0.079767,2.536908,-0.202792
15800,75,48,2.540000,-0.073631,2.533118,-0.186854
15800,75,48,2.539000,-0.067495,2.533219,-0.171240
15800,75,48,2.539000,-0.061359,2.534222,-0.155693
15800,75,48,2.540000,-0.055223,2.536128,-0.140196
15800,75,48,2.538000,-0.049087,2.534943,-0.124534
15800,75,48,2.548000,-0.042951,2.545650,-0.109407
15800,75,49,2.548000,-0.036815,2.546274,-0.093785
15800,75,49,2.538000,-0.030680,2.536806,-0.077853
15800,75,49,2.538000,-0.024544,2.537236,-0.062285
15800,75,49,2.533000,-0.018408,2.532571,-0.046624
15800,75,49,2.531000,-0.012272,2.530809,-0.031059
15800,75,49,2.531000,-0.006136,2.530952,-0.015530
15800,75,50,2.531000,0.000000,2.531000,0.000000
15800,75,50,2.523000,0.006136,2.522953,0.015481
15800,75,50,2.529000,0.012272,2.528810,0.031035
15800,75,50,2.529000,0.018408,2.528572,0.046551
15800,75,50,2.529000,0.024544,2.528238,0.062065
15800,75,50,2.528000,0.030680,2.526810,0.077546
15800,75,50,2.529000,0.036816,2.527286,0.093086
15800,75,51,2.540000,0.042952,2.537657,0.109063
15800,75,51,2.533000,0.049087,2.529949,0.124289
15800,75,51,2.545000,0.055223,2.541120,0.140472
15800,75,51,2.545000,0.061359,2.540211,0.156061
15800,75,51,2.533000,0.067495,2.527233,0.170836
15800,75,51,2.533000,0.073631,2.526137,0.186339
15800,75,52,2.533000,0.079767,2.524946,0.201836
15800,75,52,2.533000,0.085903,2.523660,0.217325
15800,75,52,2.534000,0.092039,2.523275,0.232897
15800,75,52,2.539000,0.098175,2.526774,0.248866
15800,75,52,2.540000,0.104311,2.526194,0.264469
15800,75,52,2.544000,0.110447,2.528499,0.280405
15800,75,52,2.547000,0.116583,2.529711,0.296264
15800,75,53,2.548000,0.122719,2.528838,0.311903
15800,75,53,2.550000,0.128854,2.528860,0.327670
15800,75,53,2.554000,0.134990,2.530765,0.343719
15800,75,53,2.562000,0.141126,2.536529,0.360367
15800,75,53,2.564000,0.147262,2.536248,0.376217
15800,75,53,2.567000,0.153398,2.536857,0.392231
15800,75,54,2.573000,0.159534,2.540326,0.408742
15800,75,54,2.573000,0.165670,2.537771,0.424322
15800,75,54,2.580000,0.171806,2.542016,0.441082
15800,75,54,2.580000,0.177942,2.539262,0.456671
15800,75,54,2.589000,0.184078,2.545260,0.473890
15800,75,54,2.589000,0.190214,2.542304,0.489499
15800,75,55,2.590000,0.196350,2.540234,0.505284
15802,75,44,2.636000,-0.196349,2.585350,-0.514258
15802,75,45,2.630000,-0.190214,2.582565,-0.497250
15802,75,45,2.625000,-0.184078,2.580652,-0.480480
15802,75,45,2.615000,-0.177942,2.573709,-0.462866
15802,75,45,2.614000,-0.171806,2.575516,-0.446894
15802,75,45,2.606000,-0.165670,2.570319,-0.429763
15802,75,45,2.602000,-0.159534,2.568958,-0.413349
15802,75,46,2.598000,-0.153398,2.567493,-0.396967
15802,75,46,2.585000,-0.147262,2.557021,-0.379298
15802,75,46,2.595000,-0.141126,2.569201,-0.365008
15802,75,46,2.581000,-0.134990,2.557520,-0.347353
15802,75,46,2.581000,-0.128854,2.559603,-0.331653
15802,75,46,2.581000,-0.122718,2.561590,-0.315942
15802,75,47,2.577000,-0.116582,2.559507,-0.299753
15802,75,47,2.569000,-0.110447,2.553347,-0.283161
15802,75,47,2.564000,-0.104311,2.550063,-0.266968
15802,75,47,2.562000,-0.098175,2.549663,-0.251120
15802,75,47,2.546000,-0.092039,2.535224,-0.234000
15802,75,47,2.546000,-0.085903,2.536612,-0.218440
15802,75,47,2.544000,-0.079767,2.535911,-0.202712
15802,75,48,2.544000,-0.073631,2.537107,-0.187148
15802,75,48,2.544000,-0.067495,2.538207,-0.171577
15802,75,48,2.544000,-0.061359,2.539212,-0.156000
15802,75,48,2.538000,-0.055223,2.534131,-0.140085
15802,75,48,2.544000,-0.049087,2.540936,-0.124828
15802,75,48,2.538000,-0.042951,2.535659,-0.108977
15802,75,49,2.538000,-0.036815,2.536280,-0.093417
15802,75,49,2.538000,-0.030680,2.536806,-0.077853
15802,75,49,2.538000,-0.024544,2.537236,-0.062285
15802,75,49,2.538000,-0.018408,2.537570,-0.046716
15802,75,49,2.529000,-0.012272,2.528810,-0.031035
15802,75,49,2.528000,-0.006136,2.527953,-0.015511
15802,75,50,2.528000,0.000000,2.528000,0.000000
15802,75,50,2.529000,0.006136,2.528952,0.015518
15802,75,50,2.529000,0.012272,2.528810,0.031035
15802,75,50,2.531000,0.018408,2.530571,0.046588
15802,75,50,2.533000,0.024544,2.532237,0.062163
15802,75,50,2.533000,0.030680,2.531808,0.077699
15802,75,50,2.534000,0.036816,2.532283,0.093270
15802,75,51,2.535000,0.042952,2.532662,0.108849
15802,75,51,2.537000,0.049087,2.533944,0.124485
15802,75,51,2.536000,0.055223,2.532134,0.139975
15802,75,51,2.539000,0.061359,2.534222,0.155694
15802,75,51,2.539000,0.067495,2.533219,0.171240
15802,75,51,2.539000,0.073631,2.532120,0.186781
15802,75,52,2.539000,0.079767,2.530927,0.202314
15802,75,52,2.539000,0.085903,2.529638,0.217840
15802,75,52,2.539000,0.092039,2.528253,0.233357
15802,75,52,2.539000,0.098175,2.526774,0.248866
15802,75,52,2.539000,0.104311,2.525199,0.264365
15802,75,52,2.538000,0.110447,2.522536,0.279744
15802,75,52,2.538000,0.116583,2.520772,0.295217
15802,75,53,2.545000,0.122719,2.525860,0.311535
15802,75,53,2.545000,0.128854,2.523901,0.327028
15802,75,53,2.545000,0.134990,2.521847,0.342508
15802,75,53,2.549000,0.141126,2.523658,0.358538
15802,75,53,2.558000,0.147262,2.530314,0.375337
15802,75,53,2.562000,0.153398,2.531916,0.391467
15802,75,54,2.569000,0.159534,2.536377,0.408107
15802,75,54,2.570000,0.165670,2.534812,0.423827
15802,75,54,2.570000,0.171806,2.532163,0.439372
15802,75,54,2.580000,0.177942,2.539262,0.456671
15802,75,54,2.580000,0.184078,2.536412,0.472243
15802,75,54,2.586000,0.190214,2.539359,0.488932
15802,75,55,2.589000,0.196350,2.539253,0.505089
15803,75,44,2.614000,-0.196349,2.563773,-0.509966
15803,75,45,2.611000,-0.190214,2.563908,-0.493658
15803,75,45,2.609000,-0.184078,2.564922,-0.477551
15803,75,45,2.609000,-0.177942,2.567804,-0.461804
15803,75,45,2.609000,-0.171806,2.570589,-0.446039
15803,75,45,2.605000,-0.165670,2.569333,-0.429599
15803,75,45,2.600000,-0.159534,2.566984,-0.413031
15803,75,46,2.594000,-0.153398,2.563540,-0.396356
15803,75,46,2.593000,-0.147262,2.564935,-0.380472
15803,75,46,2.593000,-0.141126,2.567221,-0.364727
15803,75,46,2.580000,-0.134990,2.556529,-0.347218
15803,75,46,2.580000,-0.128854,2.558611,-0.331525
15803,75,46,2.580000,-0.122718,2.560597,-0.315819
15803,75,47,2.579000,-0.116582,2.561494,-0.299986
15803,75,47,2.578000,-0.110447,2.562292,-0.284153
15803,75,47,2.578000,-0.104311,2.563988,-0.268425
15803,75,47,2.570000,-0.098175,2.557625,-0.251904
15803,75,47,2.560000,-0.092039,2.549165,-0.235287
15803,75,47,2.543000,-0.085903,2.533623,-0.218182
15803,75,47,2.541000,-0.079767,2.532920,-0.202473
15803,75,48,2.541000,-0.073631,2.534115,-0.186927
15803,75,48,2.541000,-0.067495,2.535214,-0.171375
15803,75,48,2.541000,-0.061359,2.536218,-0.155816
15803,75,48,2.541000,-0.055223,2.537126,-0.140251
15803,75,48,2.539000,-0.049087,2.535942,-0.124583
15803,75,48,2.539000,-0.042951,2.536658,-0.109020
15803,75,49,2.539000,-0.036815,2.537280,-0.093453
15803,75,49,2.537000,-0.030680,2.535806,-0.077822
15803,75,49,2.532000,-0.024544,2.531237,-0.062138
15803,75,49,2.531000,-0.018408,2.530571,-0.046587
15803,75,49,2.528000,-0.012272,2.527810,-0.031022
15803,75,49,2.527000,-0.006136,2.526952,-0.015505
15803,75,50,2.528000,0.000000,2.528000,0.000000
15803,75,50,2.527000,0.006136,2.526952,0.015506
15803,75,50,2.527000,0.012272,2.526810,0.031010
15803,75,50,2.527000,0.018408,2.526572,0.046514
15803,75,50,2.537000,0.024544,2.536236,0.062261
15803,75,50,2.531000,0.030680,2.529809,0.077638
15803,75,50,2.537000,0.036816,2.535281,0.093380
15803,75,51,2.535000,0.042952,2.532662,0.108849
15803,75,51,2.535000,0.049087,2.531947,0.124387
15803,75,51,2.534000,0.055223,2.530137,0.139865
15803,75,51,2.535000,0.061359,2.530229,0.155448
15803,75,51,2.534000,0.067495,2.528230,0.170903
15803,75,51,2.534000,0.073631,2.527134,0.186413
15803,75,52,2.540000,0.079767,2.531924,0.202394
15803,75,52,2.544000,0.085903,2.534619,0.218269
15803,75,52,2.544000,0.092039,2.533232,0.233817
15803,75,52,2.545000,0.098175,2.532745,0.249454
15803,75,52,2.544000,0.104311,2.530172,0.264886
15803,75,52,2.544000,0.110447,2.528499,0.280405
15803,75,52,2.546000,0.116583,2.528718,0.296147
15803,75,53,2.547000,0.122719,2.527845,0.311780
15803,75,53,2.547000,0.128854,2.525885,0.327285
15803,75,53,2.550000,0.134990,2.526802,0.343181
15803,75,53,2.550000,0.141126,2.524648,0.358679
15803,75,53,2.567000,0.147262,2.539216,0.376657
15803,75,53,2.577000,0.153398,2.546740,0.393758
15803,75,54,2.577000,0.159534,2.544276,0.409378
15803,75,54,2.578000,0.165670,2.542702,0.425146
15803,75,54,2.580000,0.171806,2.542016,0.441082
15803,75,54,2.580000,0.177942,2.539262,0.456671
15803,75,54,2.581000,0.184078,2.537395,0.472426
15803,75,54,2.581000,0.190214,2.534449,0.487986
15803,75,55,2.590000,0.196350,2.540234,0.505284
15805,75,44,2.619000,-0.196349,2.568677,-0.510941
15805,75,45,2.613000,-0.190214,2.565872,-0.494036
15805,75,45,2.616000,-0.184078,2.571804,-0.478832
15805,75,45,2.613000,-0.177942,2.571741,-0.462512
15805,75,45,2.604000,-0.171806,2.565663,-0.445185
15805,75,45,2.599000,-0.165670,2.563415,-0.428609
15805,75,45,2.599000,-0.159534,2.565996,-0.412872
15805,75,46,2.599000,-0.153398,2.568481,-0.397120
15805,75,46,2.599000,-0.147262,2.570870,-0.381352
15805,75,46,2.599000,-0.141126,2.573161,-0.365571
15805,75,46,2.601000,-0.134990,2.577338,-0.350044
15805,75,46,2.590000,-0.128854,2.568528,-0.332810
15805,75,46,2.589000,-0.122718,2.569530,-0.316921
15805,75,46,2.581000,-0.116582,2.563480,-0.300218
15805,75,47,2.570000,-0.110447,2.554341,-0.283271
15805,75,47,2.564000,-0.104311,2.550063,-0.266968
15805,75,47,2.564000,-0.098175,2.551654,-0.251316
15805,75,47,2.559000,-0.092039,2.548169,-0.235195
15805,75,47,2.548000,-0.085903,2.538605,-0.218611
15805,75,47,2.547000,-0.079767,2.538901,-0.202951
15805,75,48,2.547000,-0.073631,2.540099,-0.187369
15805,75,48,2.543000,-0.067495,2.537210,-0.171510
15805,75,48,2.543000,-0.061359,2.538214,-0.155938
15805,75,48,2.540000,-0.055223,2.536128,-0.140196
15805,75,48,2.543000,-0.049087,2.539937,-0.124779
15805,75,48,2.543000,-0.042951,2.540655,-0.109192
15805,75,49,2.538000,-0.036815,2.536280,-0.093417
15805,75,49,2.537000,-0.030680,2.535806,-0.077822
15805,75,49,2.531000,-0.024544,2.530238,-0.062114
15805,75,49,2.530000,-0.018408,2.529571,-0.046569
15805,75,49,2.530000,-0.012272,2.529809,-0.031047
15805,75,49,2.530000,-0.006136,2.529952,-0.015524
15805,75,50,2.526000,0.000000,2.526000,0.000000
15805,75,50,2.526000,0.006136,2.525952,0.015499
15805,75,50,2.529000,0.012272,2.528810,0.031035
15805,75,50,2.529000,0.018408,2.528572,0.046551
15805,75,50,2.529000,0.024544,2.528238,0.062065
15805,75,50,2.531000,0.030680,2.529809,0.077638
15805,75,50,2.536000,0.036816,2.534282,0.093343
15805,75,51,2.536000,0.042952,2.533661,0.108892
15805,75,51,2.536000,0.049087,2.532945,0.124436
15805,75,51,2.536000,0.055223,2.532134,0.139975
15805,75,51,2.536000,0.061359,2.531228,0.155510
15805,75,51,2.532000,0.067495,2.526235,0.170768
15805,75,51,2.527000,0.073631,2.520153,0.185898
15805,75,52,2.532000,0.079767,2.523949,0.201756
15805,75,52,2.535000,0.085903,2.525653,0.217496
15805,75,52,2.535000,0.092039,2.524270,0.232989
15805,75,52,2.541000,0.098175,2.528764,0.249062
15805,75,52,2.541000,0.104311,2.527188,0.264573
15805,75,52,2.543000,0.110447,2.527505,0.280295
15805,75,52,2.547000,0.116583,2.529711,0.296264
15805,75,53,2.547000,0.122719,2.527845,0.311780
15805,75,53,2.551000,0.128854,2.529852,0.327799
15805,75,53,2.553000,0.134990,2.529774,0.343585
15805,75,53,2.560000,0.141126,2.534549,0.360085
15805,75,53,2.561000,0.147262,2.533281,0.375777
15805,75,53,2.562000,0.153398,2.531916,0.391467
15805,75,54,2.575000,0.159534,2.542301,0.409060
15805,75,54,2.583000,0.165670,2.547634,0.425971
15805,75,54,2.583000,0.171806,2.544972,0.441595
15805,75,54,2.590000,0.177942,2.549104,0.458441
15805,75,54,2.593000,0.184078,2.549192,0.474623
15805,75,54,2.593000,0.190214,2.546232,0.490255
15805,75,55,2.593000,0.196350,2.543176,0.505869
15806,75,44,2.623000,-0.196349,2.572600,-0.511722
15806,75,45,2.615000,-0.190214,2.567836,-0.494414
15806,75,45,2.613000,-0.184078,2.568855,-0.478283
15806,75,45,2.607000,-0.177942,2.565836,-0.461450
15806,75,45,2.606000,-0.171806,2.567634,-0.445527
15806,75,45,2.604000,-0.165670,2.568346,-0.429434
15806,75,45,2.603000,-0.159534,2.569946,-0.413508
15806,75,46,2.593000,-0.153398,2.562552,-0.396203
15806,75,46,2.593000,-0.147262,2.564935,-0.380472
15806,75,46,2.593000,-0.141126,2.567221,-0.364727
15806,75,46,2.593000,-0.134990,2.569410,-0.348968
15806,75,46,2.593000,-0.128854,2.571503,-0.333195
15806,75,46,2.586000,-0.122718,2.566552,-0.316554
15806,75,46,2.583000,-0.116582,2.565466,-0.300451
15806,75,47,2.580000,-0.110447,2.564280,-0.284373
15806,75,47,2.571000,-0.104311,2.557026,-0.267697
15806,75,47,2.565000,-0.098175,2.552649,-0.251414
15806,75,47,2.558000,-0.092039,2.547173,-0.235103
15806,75,47,2.550000,-0.085903,2.540597,-0.218783
15806,75,47,2.543000,-0.079767,2.534914,-0.202632
15806,75,48,2.541000,-0.073631,2.534115,-0.186927
15806,75,48,2.538000,-0.067495,2.532221,-0.171173
15806,75,48,2.538000,-0.061359,2.533224,-0.155632
15806,75,48,2.537000,-0.055223,2.533132,-0.140030
15806,75,48,2.537000,-0.049087,2.533944,-0.124485
15806,75,48,2.537000,-0.042951,2.534660,-0.108934
15806,75,49,2.533000,-0.036815,2.531284,-0.093233
15806,75,49,2.533000,-0.030680,2.531808,-0.077699
15806,75,49,2.533000,-0.024544,2.532237,-0.062163
15806,75,49,2.528000,-0.018408,2.527572,-0.046532
15806,75,49,2.533000,-0.012272,2.532809,-0.031084
15806,75,49,2.533000,-0.006136,2.532952,-0.015542
15806,75,50,2.525000,0.000000,2.525000,0.000000
15806,75,50,2.523000,0.006136,2.522953,0.015481
15806,75,50,2.523000,0.012272,2.522810,0.030961
15806,75,50,2.523000,0.018408,2.522573,0.046440
15806,75,50,2.525000,0.024544,2.524240,0.061967
15806,75,50,2.527000,0.030680,2.525811,0.077515
15806,75,50,2.529000,0.036816,2.527286,0.093086
15806,75,51,2.540000,0.042952,2.537657,0.109063
15806,75,51,2.529000,0.049087,2.525954,0.124092
15806,75,51,2.529000,0.055223,2.525145,0.139589
15806,75,51,2.536000,0.061359,2.531228,0.155510
15806,75,51,2.525000,0.067495,2.519251,0.170296
15806,75,51,2.525000,0.073631,2.518158,0.185751
15806,75,52,2.536000,0.079767,2.527936,0.202075
15806,75,52,2.536000,0.085903,2.526649,0.217582
15806,75,52,2.538000,0.092039,2.527258,0.233265
15806,75,52,2.538000,0.098175,2.525779,0.248768
15806,75,52,2.543000,0.104311,2.529178,0.264781
15806,75,52,2.544000,0.110447,2.528499,0.280405
15806,75,52,2.547000,0.116583,2.529711,0.296264
15806,75,53,2.551000,0.122719,2.531815,0.312270
15806,75,53,2.554000,0.128854,2.532827,0.328184
15806,75,53,2.560000,0.134990,2.536711,0.344527
15806,75,53,2.560000,0.141126,2.534549,0.360085
15806,75,53,2.561000,0.147262,2.533281,0.375777
15806,75,53,2.561000,0.153398,2.530928,0.391314
15806,75,54,2.564000,0.159534,2.531441,0.407312
15806,75,54,2.572000,0.165670,2.536784,0.424157
15806,75,54,2.574000,0.171806,2.536105,0.440056
15806,75,54,2.586000,0.177942,2.545167,0.457733
15806,75,54,2.586000,0.184078,2.542311,0.473341
15806,75,54,2.590000,0.190214,2.543286,0.489688
15806,75,55,2.592000,0.196350,2.542195,0.505674
15808,75,44,2.625000,-0.196349,2.574561,-0.512112
15808,75,45,2.625000,-0.190214,2.577655,-0.496305
15808,75,45,2.624000,-0.184078,2.579669,-0.480297
15808,75,45,2.612000,-0.177942,2.570757,-0.462335
15808,75,45,2.604000,-0.171806,2.565663,-0.445185
15808,75,45,2.604000,-0.165670,2.568346,-0.429434
15808,75,45,2.599000,-0.159534,2.565996,-0.412872
15808,75,46,2.599000,-0.153398,2.568481,-0.397120
15808,75,46,2.597000,-0.147262,2.568891,-0.381059
15808,75,46,2.595000,-0.141126,2.569201,-0.365008
15808,75,46,2.595000,-0.134990,2.571392,-0.349237
15808,75,46,2.592000,-0.128854,2.570512,-0.333067
15808,75,46,2.592000,-0.122718,2.572507,-0.317288
15808,75,46,2.586000,-0.116582,2.568446,-0.300800
15808,75,47,2.583000,-0.110447,2.567262,-0.284704
15808,75,47,2.575000,-0.104311,2.561004,-0.268113
15808,75,47,2.568000,-0.098175,2.555634,-0.251708
15808,75,47,2.566000,-0.092039,2.555139,-0.235838
15808,75,47,2.563000,-0.085903,2.553549,-0.219898
15808,75,47,2.550000,-0.079767,2.541892,-0.203190
15808,75,48,2.537000,-0.073631,2.530126,-0.186633
15808,75,48,2.537000,-0.067495,2.531223,-0.171105
15808,75,48,2.537000,-0.061359,2.532226,-0.155571
15808,75,48,2.537000,-0.055223,2.533132,-0.140030
15808,75,48,2.538000,-0.049087,2.534943,-0.124534
15808,75,48,2.539000,-0.042951,2.536658,-0.109020
15808,75,49,2.538000,-0.036815,2.536280,-0.093417
15808,75,49,2.540000,-0.030680,2.538805,-0.077914
15808,75,49,2.540000,-0.024544,2.539235,-0.062335
15808,75,49,2.537000,-0.018408,2.536570,-0.046698
15808,75,49,2.535000,-0.012272,2.534809,-0.031108
15808,75,49,2.537000,-0.006136,2.536952,-0.015567
15808,75,50,2.535000,0.000000,2.535000,0.000000
15808,75,50,2.533000,0.006136,2.532952,0.015542
15808,75,50,2.533000,0.012272,2.532809,0.031084
15808,75,50,2.532000,0.018408,2.531571,0.046606
15808,75,50,2.532000,0.024544,2.531237,0.062139
15808,75,50,2.533000,0.030680,2.531808,0.077699
15808,75,50,2.534000,0.036816,2.532283,0.093270
15808,75,51,2.535000,0.042952,2.532662,0.108849
15808,75,51,2.535000,0.049087,2.531947,0.124387
15808,75,51,2.535000,0.055223,2.531136,0.139920
15808,75,51,2.535000,0.061359,2.530229,0.155448
15808,75,51,2.537000,0.067495,2.531223,0.171105
15808,75,51,2.537000,0.073631,2.530126,0.186633
15808,75,52,2.537000,0.079767,2.528933,0.202154
15808,75,52,2.539000,0.085903,2.529638,0.217840
15808,75,52,2.538000,0.092039,2.527258,0.233265
15808,75,52,2.552000,0.098175,2.539711,0.250140
15808,75,52,2.552000,0.104311,2.538129,0.265719
15808,75,52,2.554000,0.110447,2.538438,0.281508
15808,75,52,2.554000,0.116583,2.536663,0.297078
15808,75,53,2.554000,0.122719,2.534793,0.312637
15808,75,53,2.552000,0.128854,2.530843,0.327927
15808,75,53,2.548000,0.134990,2.524820,0.342912
15808,75,53,2.548000,0.141126,2.522668,0.358397
15808,75,53,2.548000,0.147262,2.520422,0.373869
15808,75,53,2.569000,0.153398,2.538834,0.392536
15808,75,54,2.571000,0.159534,2.538352,0.408424
15808,75,54,2.573000,0.165670,2.537771,0.424322
15808,75,54,2.581000,0.171806,2.543002,0.441253
15808,75,54,2.581000,0.177942,2.540246,0.456848
15808,75,54,2.585000,0.184078,2.541328,0.473158
15808,75,54,2.587000,0.190214,2.540340,0.489121
15808,75,55,2.597000,0.196350,2.547099,0.506650
15809,75,44,2.615000,-0.196349,2.564754,-0.510161
15809,75,45,2.615000,-0.190214,2.567836,-0.494414
15809,75,45,2.610000,-0.184078,2.565905,-0.477734
15809,75,45,2.607000,-0.177942,2.565836,-0.461450
15809,75,45,2.607000,-0.171806,2.568619,-0.445698
15809,75,45,2.606000,-0.165670,2.570319,-0.429763
15809,75,45,2.600000,-0.159534,2.566984,-0.413031
15809,75,46,2.600000,-0.153398,2.569470,-0.397273
15809,75,46,2.600000,-0.147262,2.571859,-0.381499
15809,75,46,2.592000,-0.141126,2.566231,-0.364586
15809,75,46,2.591000,-0.134990,2.567429,-0.348698
15809,75,46,2.582000,-0.128854,2.560595,-0.331782
15809,75,46,2.582000,-0.122718,2.562582,-0.316064
15809,75,47,2.569000,-0.116582,2.551562,-0.298822
15809,75,47,2.569000,-0.110447,2.553347,-0.283161
15809,75,47,2.566000,-0.104311,2.552053,-0.267176
15809,75,47,2.558000,-0.098175,2.545683,-0.250728
15809,75,47,2.548000,-0.092039,2.537215,-0.234184
15809,75,47,2.548000,-0.085903,2.538605,-0.218611
15809,75,47,2.544000,-0.079767,2.535911,-0.202712
15809,75,48,2.544000,-0.073631,2.537107,-0.187148
15809,75,48,2.539000,-0.067495,2.533219,-0.171240
15809,75,48,2.539000,-0.061359,2.534222,-0.155693
15809,75,48,2.535000,-0.055223,2.531136,-0.139920
15809,75,48,2.535000,-0.049087,2.531947,-0.124386
15809,75,48,2.535000,-0.042951,2.532662,-0.108848
15809,75,49,2.540000,-0.036815,2.538279,-0.093490
15809,75,49,2.535000,-0.030680,2.533807,-0.077760
15809,75,49,2.534000,-0.024544,2.533237,-0.062187
15809,75,49,2.530000,-0.018408,2.529571,-0.046569
15809,75,49,2.530000,-0.012272,2.529809,-0.031047
15809,75,49,2.530000,-0.006136,2.529952,-0.015524
15809,75,50,2.529000,0.000000,2.529000,0.000000
15809,75,50,2.538000,0.006136,2.537952,0.015573
15809,75,50,2.538000,0.012272,2.537809,0.031145
15809,75,50,2.536000,0.018408,2.535570,0.046680
15809,75,50,2.531000,0.024544,2.530238,0.062114
15809,75,50,2.531000,0.030680,2.529809,0.077638
15809,75,50,2.531000,0.036816,2.529285,0.093159
15809,75,51,2.536000,0.042952,2.533661,0.108892
15809,75,51,2.536000,0.049087,2.532945,0.124436
15809,75,51,2.536000,0.055223,2.532134,0.139975
15809,75,51,2.536000,0.061359,2.531228,0.155510
15809,75,51,2.532000,0.067495,2.526235,0.170768
15809,75,51,2.528000,0.073631,2.521150,0.185971
15809,75,52,2.528000,0.079767,2.519962,0.201437
15809,75,52,2.528000,0.085903,2.518678,0.216896
15809,75,52,2.528000,0.092039,2.517300,0.232346
15809,75,52,2.532000,0.098175,2.519808,0.248180
15809,75,52,2.532000,0.104311,2.518238,0.263636
15809,75,52,2.532000,0.110447,2.516572,0.279083
15809,75,52,2.546000,0.116583,2.528718,0.296147
15809,75,53,2.547000,0.122719,2.527845,0.311780
15809,75,53,2.554000,0.128854,2.532827,0.328184
15809,75,53,2.555000,0.134990,2.531756,0.343854
15809,75,53,2.565000,0.141126,2.539499,0.360789
15809,75,53,2.565000,0.147262,2.537238,0.376364
15809,75,53,2.566000,0.153398,2.535869,0.392078
15809,75,54,2.581000,0.159534,2.548225,0.410013
15809,75,54,2.587000,0.165670,2.551579,0.426630
15809,75,54,2.587000,0.171806,2.548913,0.442279
15809,75,54,2.593000,0.177942,2.552057,0.458972
15809,75,54,2.593000,0.184078,2.549192,0.474623
15809,75,54,2.597000,0.190214,2.550160,0.491011
15809,75,55,2.600000,0.196350,2.550042,0.507235
15811,75,44,2.636000,-0.196349,2.585350,-0.514258
15811,75,45,2.636000,-0.190214,2.588457,-0.498385
15811,75,45,2.622000,-0.184078,2.577703,-0.479930
15811,75,45,2.615000,-0.177942,2.573709,-0.462866
15811,75,45,2.608000,-0.171806,2.569604,-0.445868
15811,75,45,2.596000,-0.165670,2.560456,-0.428114
15811,75,45,2.593000,-0.159534,2.560073,-0.411919
15811,75,46,2.593000,-0.153398,2.562552,-0.396203
